question_id,title,topic_primary,url_slug,source_url,base_unweighted_n,base_weighted_n,moe_question_level,is_multiselect,options_count
2022-05_q12,How worried or not are you that your answers to survey questions are kept private?,2022 Verasight National AAPOR Omnibus Survey,how-worried-or-not-are-you-that-your-answers-to-survey-questions-are-kept-private,https://reports.verasight.io/reports/2022-verasight-national-aapor-omnibus-survey#how-worried-or-not-are-you-that-your-answers-to-survey-questions-are-kept-private,1000,999.9999999999978,+/- 3.3%,false,5
2023-036_q1,How strongly do you support or oppose providing tax rebates for people who purchase energy-efficient vehicles or solar panels?,AAPOR 2023 Omnibus Survey #2023-036,how-strongly-do-you-support-or-oppose-providing-tax-rebates-for-people-who-purchase-energy-efficient-vehicles-or-solar-panels,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#how-strongly-do-you-support-or-oppose-providing-tax-rebates-for-people-who-purchase-energy-efficient-vehicles-or-solar-panels,1000,999.9999999999978,+/- 3.3%,false,4
2023-036_q10,Are you a first-generation college student?,AAPOR 2023 Omnibus Survey #2023-036,are-you-a-first-generation-college-student,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#are-you-a-first-generation-college-student,1000,999.9999999999978,+/- 3.3%,false,2
2023-036_q11,"To which of the following streaming services, if any, do you subscribe?",AAPOR 2023 Omnibus Survey #2023-036,to-which-of-the-following-streaming-services-if-any-do-you-subscribe,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#to-which-of-the-following-streaming-services-if-any-do-you-subscribe,1000,999.9999999999978,+/- 3.3%,true,8
2023-036_q12,"In the 2020 Presidential Election of Donald Trump (R) versus Joe Biden (D), who was the loser of the election?",AAPOR 2023 Omnibus Survey #2023-036,in-the-2020-presidential-election-of-donald-trump-r-versus-joe-biden-d-who-was-the-loser-of-the-election,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#in-the-2020-presidential-election-of-donald-trump-r-versus-joe-biden-d-who-was-the-loser-of-the-election,1000,999.9999999999978,+/- 3.3%,false,2
2023-036_q13,"In the 2012 Presidential Election of Mitt Romney (R) versus Barack Obama (D), who was the loser of the election?",AAPOR 2023 Omnibus Survey #2023-036,in-the-2012-presidential-election-of-mitt-romney-r-versus-barack-obama-d-who-was-the-loser-of-the-election,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#in-the-2012-presidential-election-of-mitt-romney-r-versus-barack-obama-d-who-was-the-loser-of-the-election,1000,999.9999999999978,+/- 3.3%,false,2
2023-036_q14,Who would win the 2024 Presidential Election if held today?,AAPOR 2023 Omnibus Survey #2023-036,who-would-win-the-2024-presidential-election-if-held-today,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#who-would-win-the-2024-presidential-election-if-held-today,1000,999.9999999999978,+/- 3.3%,false,3
2023-036_q15,How much do you personally worry about illegal immigrants entering the United States from Mexico?,AAPOR 2023 Omnibus Survey #2023-036,how-much-do-you-personally-worry-about-illegal-immigrants-entering-the-united-states-from-mexico,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#how-much-do-you-personally-worry-about-illegal-immigrants-entering-the-united-states-from-mexico,1000,999.9999999999978,+/- 3.3%,false,4
2023-036_q16,How much do you personally worry about illegal immigrants entering the United States from Canada?,AAPOR 2023 Omnibus Survey #2023-036,how-much-do-you-personally-worry-about-illegal-immigrants-entering-the-united-states-from-canada,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#how-much-do-you-personally-worry-about-illegal-immigrants-entering-the-united-states-from-canada,1000,999.9999999999978,+/- 3.3%,false,4
2023-036_q17,How likely are you to pick up a piece of litter that you see on the sidewalk?,AAPOR 2023 Omnibus Survey #2023-036,how-likely-are-you-to-pick-up-a-piece-of-litter-that-you-see-on-the-sidewalk,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#how-likely-are-you-to-pick-up-a-piece-of-litter-that-you-see-on-the-sidewalk,1000,999.9999999999978,+/- 3.3%,false,5
2023-036_q18,How satisfied are you with your health insurance?,AAPOR 2023 Omnibus Survey #2023-036,how-satisfied-are-you-with-your-health-insurance,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#how-satisfied-are-you-with-your-health-insurance,1000,999.9999999999978,+/- 3.3%,false,4
2023-036_q19,Have you vaped in the last 30 days?,AAPOR 2023 Omnibus Survey #2023-036,have-you-vaped-in-the-last-30-days,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#have-you-vaped-in-the-last-30-days,1000,999.9999999999978,+/- 3.3%,false,2
2023-036_q2,"If you were to buy or lease a vehicle today, which statement below best describes your thoughts on buying or leasing an electric-only vehicle?",AAPOR 2023 Omnibus Survey #2023-036,if-you-were-to-buy-or-lease-a-vehicle-today-which-statement-below-best-describes-your-thoughts-on-buying-or-leasing-an-electric-only-vehicle,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#if-you-were-to-buy-or-lease-a-vehicle-today-which-statement-below-best-describes-your-thoughts-on-buying-or-leasing-an-electric-only-vehicle,1000,999.9999999999978,+/- 3.3%,false,4
2023-036_q20,How important is vaping to your friend group?,AAPOR 2023 Omnibus Survey #2023-036,how-important-is-vaping-to-your-friend-group,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#how-important-is-vaping-to-your-friend-group,1000,999.9999999999978,+/- 7.5%,false,5
2023-036_q21,every month via text?,AAPOR 2023 Omnibus Survey #2023-036,every-month-via-text,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#every-month-via-text,1000,999.9999999999978,+/- 3.3%,false,3
2023-036_q22,"If you believed in the Groundhog Day story and you wanted to know when Spring would be coming to your hometown, which Groundhog ought you to rely upon?",AAPOR 2023 Omnibus Survey #2023-036,if-you-believed-in-the-groundhog-day-story-and-you-wanted-to-know-when-spring-would-be-coming-to-your-hometown-which-groundhog-ought-you-to-rely-upon,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#if-you-believed-in-the-groundhog-day-story-and-you-wanted-to-know-when-spring-would-be-coming-to-your-hometown-which-groundhog-ought-you-to-rely-upon,1000,999.9999999999978,+/- 3.3%,false,3
2023-036_q23,How many medical conditions have you been diagnosed with?,AAPOR 2023 Omnibus Survey #2023-036,how-many-medical-conditions-have-you-been-diagnosed-with,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#how-many-medical-conditions-have-you-been-diagnosed-with,1000,999.9999999999978,+/- 3.3%,false,9
2023-036_q24,What non-English language would you prefer to take this survey in?,AAPOR 2023 Omnibus Survey #2023-036,what-non-english-language-would-you-prefer-to-take-this-survey-in,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#what-non-english-language-would-you-prefer-to-take-this-survey-in,1000,999.9999999999978,+/- 3.3%,true,8
2023-036_q25,How often are Southerners at a higher risk of severe health diseases due to the areas they reside in?,AAPOR 2023 Omnibus Survey #2023-036,how-often-are-southerners-at-a-higher-risk-of-severe-health-diseases-due-to-the-areas-they-reside-in,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#how-often-are-southerners-at-a-higher-risk-of-severe-health-diseases-due-to-the-areas-they-reside-in,1000,999.9999999999978,+/- 3.3%,false,4
2023-036_q26,How likely are you to respond to a survey that takes 20 minutes to complete?,AAPOR 2023 Omnibus Survey #2023-036,how-likely-are-you-to-respond-to-a-survey-that-takes-20-minutes-to-complete,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#how-likely-are-you-to-respond-to-a-survey-that-takes-20-minutes-to-complete,1000,999.9999999999978,+/- 3.3%,false,4
2023-036_q27,Do you agree or disagree with the following statement? I am a good person.,AAPOR 2023 Omnibus Survey #2023-036,do-you-agree-or-disagree-with-the-following-statement-i-am-a-good-person,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#do-you-agree-or-disagree-with-the-following-statement-i-am-a-good-person,1000,999.9999999999978,+/- 3.3%,false,5
2023-036_q29,What is the main reason for poverty?,AAPOR 2023 Omnibus Survey #2023-036,what-is-the-main-reason-for-poverty,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#what-is-the-main-reason-for-poverty,1000,999.9999999999978,+/- 3.3%,false,4
2023-036_q3,Do you think the best days of the United States are in the past or that they are in the future?,AAPOR 2023 Omnibus Survey #2023-036,do-you-think-the-best-days-of-the-united-states-are-in-the-past-or-that-they-are-in-the-future,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#do-you-think-the-best-days-of-the-united-states-are-in-the-past-or-that-they-are-in-the-future,1000,999.9999999999978,+/- 3.3%,false,3
2023-036_q30,How much do you agree or disagree with the federal government implementing Universal Basic Income (guaranteed income)?,AAPOR 2023 Omnibus Survey #2023-036,how-much-do-you-agree-or-disagree-with-the-federal-government-implementing-universal-basic-income-guaranteed-income,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#how-much-do-you-agree-or-disagree-with-the-federal-government-implementing-universal-basic-income-guaranteed-income,1000,999.9999999999978,+/- 3.3%,false,4
2023-036_q32,"Generally speaking, do you think of yourself as a(n):",AAPOR 2023 Omnibus Survey #2023-036,generally-speaking-do-you-think-of-yourself-as-a-n,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#generally-speaking-do-you-think-of-yourself-as-a-n,1000,999.9999999999978,+/- 3.3%,false,4
2023-036_q33,How important is being a [Democrat/Republican] to you?,AAPOR 2023 Omnibus Survey #2023-036,how-important-is-being-a-democrat-republican-to-you,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#how-important-is-being-a-democrat-republican-to-you,1000,999.9999999999978,+/- 4.0%,false,4
2023-036_q34,To what degree do you agree or disagree with the following statement?: ChatGPT is beneficial for society,AAPOR 2023 Omnibus Survey #2023-036,to-what-degree-do-you-agree-or-disagree-with-the-following-statement-chatgpt-is-beneficial-for-society,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#to-what-degree-do-you-agree-or-disagree-with-the-following-statement-chatgpt-is-beneficial-for-society,1000,999.9999999999978,+/- 3.3%,false,5
2023-036_q35,Thinking about how big outer space is makes me feel …,AAPOR 2023 Omnibus Survey #2023-036,thinking-about-how-big-outer-space-is-makes-me-feel,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#thinking-about-how-big-outer-space-is-makes-me-feel,1000,999.9999999999978,+/- 3.3%,false,4
2023-036_q36,"Which of the following comes closer to your view of candidates for political office, even if neither is exactly right?",AAPOR 2023 Omnibus Survey #2023-036,which-of-the-following-comes-closer-to-your-view-of-candidates-for-political-office-even-if-neither-is-exactly-right,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#which-of-the-following-comes-closer-to-your-view-of-candidates-for-political-office-even-if-neither-is-exactly-right,1000,999.9999999999978,+/- 3.3%,false,2
2023-036_q37,Are you aware that about 16 oz of water is required to power an average ChatGPT conversation?,AAPOR 2023 Omnibus Survey #2023-036,are-you-aware-that-about-16-oz-of-water-is-required-to-power-an-average-chatgpt-conversation,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#are-you-aware-that-about-16-oz-of-water-is-required-to-power-an-average-chatgpt-conversation,1000,999.9999999999978,+/- 3.3%,false,3
2023-036_q38,How familiar are you with AAPOR - American Association for Public Opinion Research?,AAPOR 2023 Omnibus Survey #2023-036,how-familiar-are-you-with-aapor-american-association-for-public-opinion-research,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#how-familiar-are-you-with-aapor-american-association-for-public-opinion-research,1000,999.9999999999978,+/- 3.3%,false,4
2023-036_q39,Which of the following models would you prefer to see implemented?,AAPOR 2023 Omnibus Survey #2023-036,which-of-the-following-models-would-you-prefer-to-see-implemented,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#which-of-the-following-models-would-you-prefer-to-see-implemented,1000,999.9999999999978,+/- 3.3%,false,3
2023-036_q4,Do you read the nutritional facts on food items before you buy them?,AAPOR 2023 Omnibus Survey #2023-036,do-you-read-the-nutritional-facts-on-food-items-before-you-buy-them,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#do-you-read-the-nutritional-facts-on-food-items-before-you-buy-them,1000,999.9999999999978,+/- 3.3%,false,5
2023-036_q40,Do you believe Joe Biden has the mental stamina to serve a second term as President?,AAPOR 2023 Omnibus Survey #2023-036,do-you-believe-joe-biden-has-the-mental-stamina-to-serve-a-second-term-as-president,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#do-you-believe-joe-biden-has-the-mental-stamina-to-serve-a-second-term-as-president,1000,999.9999999999978,+/- 3.3%,false,2
2023-036_q41,To what extent do you agree with the following statement?: I would be upset if Donald Trump was assassinated.,AAPOR 2023 Omnibus Survey #2023-036,to-what-extent-do-you-agree-with-the-following-statement-i-would-be-upset-if-donald-trump-was-assassinated,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#to-what-extent-do-you-agree-with-the-following-statement-i-would-be-upset-if-donald-trump-was-assassinated,1000,999.9999999999978,+/- 3.3%,false,5
2023-036_q42,What is the best beach in the U.S.?,AAPOR 2023 Omnibus Survey #2023-036,what-is-the-best-beach-in-the-u-s,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#what-is-the-best-beach-in-the-u-s,1000,999.9999999999978,+/- 3.3%,false,5
2023-036_q5,Please rate the extent to which you agree or disagree with the following statement: I want a viable third-party candidate to vote for in the 2024 election.,AAPOR 2023 Omnibus Survey #2023-036,please-rate-the-extent-to-which-you-agree-or-disagree-with-the-following-statement-i-want-a-viable-third-party-candidate-to-vote-for-in-the-2024-election,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#please-rate-the-extent-to-which-you-agree-or-disagree-with-the-following-statement-i-want-a-viable-third-party-candidate-to-vote-for-in-the-2024-election,1000,999.9999999999978,+/- 3.3%,false,5
2023-036_q6_1,"- US citizens who live in Washington, DC have Congressional representatives who vote in the U.S. Senate and House of Representatives.",AAPOR 2023 Omnibus Survey #2023-036,us-citizens-who-live-in-washington-dc-have-congressional-representatives-who-vote-in-the-u-s-senate-and-house-of-representatives,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#us-citizens-who-live-in-washington-dc-have-congressional-representatives-who-vote-in-the-u-s-senate-and-house-of-representatives,1000,999.9999999999978,+/- 3.3%,false,3
2023-036_q6_2,"- US citizens who live in Washington, DC should have Congressional representatives who vote in the U.S. Senate and House of Representatives.",AAPOR 2023 Omnibus Survey #2023-036,us-citizens-who-live-in-washington-dc-should-have-congressional-representatives-who-vote-in-the-u-s-senate-and-house-of-representatives,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#us-citizens-who-live-in-washington-dc-should-have-congressional-representatives-who-vote-in-the-u-s-senate-and-house-of-representatives,1000,999.9999999999978,+/- 3.3%,false,3
2023-036_q7,How likely is a recession in the U.S. in the next 12 months?,AAPOR 2023 Omnibus Survey #2023-036,how-likely-is-a-recession-in-the-u-s-in-the-next-12-months,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#how-likely-is-a-recession-in-the-u-s-in-the-next-12-months,1000,999.9999999999978,+/- 3.3%,true,4
2023-036_q8,Should gun buyers be required to show a valid ID?,AAPOR 2023 Omnibus Survey #2023-036,should-gun-buyers-be-required-to-show-a-valid-id,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#should-gun-buyers-be-required-to-show-a-valid-id,1000,999.9999999999978,+/- 3.3%,false,2
2023-036_q9,Which is your favorite Girl Scout cookie?,AAPOR 2023 Omnibus Survey #2023-036,which-is-your-favorite-girl-scout-cookie,https://reports.verasight.io/reports/aapor-2023-omnibus-survey-2023-036#which-is-your-favorite-girl-scout-cookie,1000,999.9999999999978,+/- 3.3%,true,4
